experience_coding,python_user,r_user,sql_user,most_used,compensation,categories
0.0,False,False,False,,301, < 5 Years
1.5,True,False,False,PyTorch,60638, < 5 Years
2.5,True,False,False,,56034, < 5 Years
19.9,True,False,True,,24036,15-20 Years
4.2,True,False,True,Keras,754, < 5 Years
1.8,False,False,False,,31, < 5 Years
1.8,False,True,False,,151259, < 5 Years
0.6,True,False,True,,915, < 5 Years
3.7,True,False,False,Scikit-learn,7062, < 5 Years
3.7,True,False,True,PyTorch,66862, < 5 Years
15.1,True,False,True,Keras,106226,15-20 Years
3.8,True,True,True,Scikit-learn,52675, < 5 Years
0.83,True,False,True,,1324, < 5 Years
0.57,True,False,False,,161, < 5 Years
1.0,True,True,True,Scikit-learn,123893, < 5 Years
3.6,False,True,True,,70020, < 5 Years
4.7,True,False,True,,69, < 5 Years
0.82,False,False,False,,58445, < 5 Years
7.0,True,False,False,Scikit-learn,41976,5-10 Years
2.1,True,False,True,Scikit-learn,1623, < 5 Years
26.8,True,False,False,Keras,48042,25+ Years
1.0,True,False,False,Scikit-learn,58202, < 5 Years
0.82,True,True,False,,57301, < 5 Years
14.1,True,False,True,Scikit-learn,80759,10-15 Years
0.69,True,True,True,,52520, < 5 Years
3.4,True,False,True,,3760, < 5 Years
13.2,False,False,True,Scikit-learn,35491,10-15 Years
16.6,True,False,True,Keras,124628,15-20 Years
0.42,True,False,True,,55944, < 5 Years
3.0,True,False,False,Scikit-learn,65690, < 5 Years
0.42,True,False,False,,5626, < 5 Years
1.2,True,True,False,TensorFlow,50702, < 5 Years
1.3,True,False,True,Scikit-learn,72368, < 5 Years
0.75,False,False,True,,243073, < 5 Years
0.55,True,False,True,,1829, < 5 Years
9.6,False,False,True,Scikit-learn,23314,5-10 Years
2.4,False,False,False,,54824, < 5 Years
1.5,True,False,True,,68809, < 5 Years
17.2,True,False,False,TensorFlow,47701,15-20 Years
3.1,True,False,False,Keras,11746, < 5 Years
13.6,True,False,True,Scikit-learn,1478764,10-15 Years
0.89,True,False,False,PyTorch,4302, < 5 Years
0.0,False,False,False,,65481, < 5 Years
0.88,True,True,False,Scikit-learn,4957, < 5 Years
0.55,True,False,False,,50451, < 5 Years
4.4,False,False,True,,19611, < 5 Years
27.6,True,False,True,Scikit-learn,45011,25+ Years
8.4,True,False,False,Keras,24350,5-10 Years
4.2,True,False,False,Keras,52197, < 5 Years
4.4,True,False,True,,17570, < 5 Years
9.9,False,False,True,Scikit-learn,68773,5-10 Years
1.8,True,False,True,PyTorch,73823, < 5 Years
1.6,True,False,False,Scikit-learn,71193, < 5 Years
0.42,True,False,True,,69274, < 5 Years
2.6,True,False,False,Scikit-learn,58653, < 5 Years
2.9,True,False,True,Keras,3695, < 5 Years
1.5,False,False,False,PyTorch,85, < 5 Years
1.9,True,False,False,PyTorch,15824, < 5 Years
2.0,True,True,True,,61731, < 5 Years
0.66,True,False,False,TensorFlow,574, < 5 Years
2.2,True,False,False,TensorFlow,535, < 5 Years
4.7,True,False,True,Scikit-learn,29843, < 5 Years
4.3,True,False,False,TensorFlow,5125, < 5 Years
4.5,True,False,True,Scikit-learn,48153, < 5 Years
4.3,True,True,True,TensorFlow,10785, < 5 Years
7.9,True,False,False,TensorFlow,144,5-10 Years
1.1,True,True,False,,73834, < 5 Years
2.7,True,False,False,,63318, < 5 Years
0.84,False,False,False,,55753, < 5 Years
4.8,False,False,False,,21000, < 5 Years
1.0,True,False,True,Scikit-learn,56302, < 5 Years
2.9,False,False,False,,10383, < 5 Years
4.8,True,False,False,TensorFlow,401, < 5 Years
1.5,True,False,False,,60782, < 5 Years
0.0,False,False,False,,2101, < 5 Years
1.6,True,False,False,PyTorch,50449, < 5 Years
2.0,True,True,True,,74745, < 5 Years
0.3,True,False,False,TensorFlow,380, < 5 Years
19.2,True,False,True,Scikit-learn,122426,15-20 Years
2.3,True,False,False,Scikit-learn,63475, < 5 Years
11.8,True,False,True,TensorFlow,153907,10-15 Years
4.1,True,True,False,,50891, < 5 Years
10.4,False,True,False,Scikit-learn,684,10-15 Years
0.28,True,False,False,TensorFlow,65173, < 5 Years
2.9,True,False,True,Scikit-learn,953, < 5 Years
4.3,True,False,False,PyTorch,25506, < 5 Years
0.2,True,False,False,Scikit-learn,53223, < 5 Years
4.9,True,False,False,Scikit-learn,165, < 5 Years
1.5,False,False,True,,4543, < 5 Years
0.36,False,False,False,,66599, < 5 Years
30.0,False,True,False,,23587,25+ Years
2.8,True,False,False,Keras,471, < 5 Years
2.8,True,False,True,PyTorch,51342, < 5 Years
0.93,False,True,False,,36, < 5 Years
0.27,True,False,False,Keras,51171, < 5 Years
0.98,True,False,True,,54222, < 5 Years
2.1,False,False,False,,55710, < 5 Years
0.35,True,False,True,,146, < 5 Years
3.7,True,False,True,,69921, < 5 Years
2.0,True,False,False,,71093, < 5 Years
18.4,True,False,True,PyTorch,9398,15-20 Years
0.82,True,False,False,Scikit-learn,74482, < 5 Years
26.2,True,False,False,Scikit-learn,10266,25+ Years
18.1,False,False,True,Scikit-learn,29747,15-20 Years
15.4,True,True,True,Scikit-learn,43268,15-20 Years
0.0,False,False,False,,12555, < 5 Years
23.9,True,False,True,Scikit-learn,28060,20-25 Years
0.75,True,False,False,Scikit-learn,6410, < 5 Years
0.87,True,False,False,,68520, < 5 Years
2.6,True,True,True,Scikit-learn,67044, < 5 Years
14.1,False,False,True,Scikit-learn,58633,10-15 Years
3.7,True,True,True,Keras,64910, < 5 Years
1.5,False,False,False,,58019, < 5 Years
6.9,True,True,True,Scikit-learn,89870,5-10 Years
2.3,True,False,True,,9670, < 5 Years
2.6,True,False,True,Scikit-learn,8211, < 5 Years
0.89,True,False,True,Scikit-learn,56599, < 5 Years
1.2,True,True,False,PyTorch,58066, < 5 Years
29.6,True,False,False,Keras,131118,25+ Years
7.5,True,False,False,,72312,5-10 Years
0.62,True,False,False,TensorFlow,67265, < 5 Years
0.56,True,False,True,,52385, < 5 Years
4.6,True,False,True,,682, < 5 Years
0.44,True,False,True,PyTorch,58519, < 5 Years
0.44,True,False,True,Scikit-learn,66212, < 5 Years
0.23,True,False,False,Keras,68839, < 5 Years
2.8,True,False,False,Scikit-learn,584, < 5 Years
4.1,True,True,True,,68007, < 5 Years
1.7,True,True,False,Scikit-learn,71681, < 5 Years
27.2,True,True,False,Scikit-learn,47781,25+ Years
6.9,True,False,False,Scikit-learn,17,5-10 Years
7.5,False,False,True,Scikit-learn,24215,5-10 Years
2.4,False,False,False,,52434, < 5 Years
0.0,False,False,False,,468, < 5 Years
0.5,True,False,False,PyTorch,13167, < 5 Years
2.6,True,False,False,,53522, < 5 Years
0.29,False,False,False,,63192, < 5 Years
18.3,True,False,False,Scikit-learn,37024,15-20 Years
3.2,True,False,False,Scikit-learn,52535, < 5 Years
4.1,True,False,True,Keras,55527, < 5 Years
19.2,True,False,False,Scikit-learn,68870,15-20 Years
0.8,True,False,False,Scikit-learn,68371, < 5 Years
1.8,False,False,False,,55681, < 5 Years
3.8,True,False,False,Scikit-learn,58038, < 5 Years
3.7,True,True,True,TensorFlow,33872, < 5 Years
6.0,True,True,False,Scikit-learn,55911,5-10 Years
15.1,True,False,True,TensorFlow,297980,15-20 Years
27.1,True,False,True,TensorFlow,153549,25+ Years
1.1,True,False,False,Scikit-learn,51588, < 5 Years
0.74,True,False,False,Scikit-learn,161029, < 5 Years
8.1,True,False,False,Scikit-learn,67568,5-10 Years
19.2,True,False,True,Scikit-learn,1483,15-20 Years
0.85,True,True,True,,67431, < 5 Years
2.0,True,False,False,Scikit-learn,14519, < 5 Years
14.0,True,False,False,PyTorch,16840,10-15 Years
4.5,True,True,True,,82636, < 5 Years
3.2,False,False,True,,26315, < 5 Years
19.6,True,True,True,Scikit-learn,867,15-20 Years
0.49,True,True,True,,55958, < 5 Years
26.3,True,True,True,TensorFlow,197240,25+ Years
2.6,True,False,False,,64166, < 5 Years
3.7,True,False,False,PyTorch,11773, < 5 Years
0.0,False,False,False,,6800, < 5 Years
4.7,False,False,False,,347, < 5 Years
2.8,True,False,True,,1329, < 5 Years
0.3,True,False,False,Keras,2869, < 5 Years
7.6,True,True,True,PyTorch,11244,5-10 Years
0.89,True,False,False,,5741, < 5 Years
3.5,True,False,True,Scikit-learn,69707, < 5 Years
0.44,True,False,False,,58039, < 5 Years
5.5,True,True,True,Keras,61991,5-10 Years
0.8,False,False,False,,59052, < 5 Years
0.25,False,False,False,,3831, < 5 Years
6.6,True,False,False,TensorFlow,599,5-10 Years
0.62,True,False,False,Scikit-learn,72657, < 5 Years
0.38,True,True,True,TensorFlow,70021, < 5 Years
6.1,True,False,True,Scikit-learn,1794,5-10 Years
4.5,True,False,False,TensorFlow,74808, < 5 Years
3.4,True,False,False,Scikit-learn,68865, < 5 Years
0.0,False,False,False,,33042, < 5 Years
0.71,True,True,False,,42513, < 5 Years
5.2,False,False,False,,69824,5-10 Years
2.2,False,False,False,,57231, < 5 Years
3.9,False,True,True,PyTorch,2501, < 5 Years
9.9,True,True,True,Scikit-learn,59216,5-10 Years
0.35,True,True,False,Keras,59212, < 5 Years
2.3,True,False,True,PyTorch,67547, < 5 Years
0.47,True,False,False,,50300, < 5 Years
1.2,True,False,False,Keras,60436, < 5 Years
4.7,True,True,True,TensorFlow,121960, < 5 Years
24.5,True,False,False,Scikit-learn,162870,20-25 Years
9.1,True,False,True,Scikit-learn,82473,5-10 Years
1.4,True,False,False,,51291, < 5 Years
5.5,True,False,False,TensorFlow,1275210,5-10 Years
18.1,True,False,False,Keras,72421,15-20 Years
0.0,False,False,False,,868, < 5 Years
0.82,True,False,False,TensorFlow,54703, < 5 Years
0.56,True,False,False,,73680, < 5 Years
6.3,True,True,True,TensorFlow,229615,5-10 Years
2.4,True,False,False,Scikit-learn,799, < 5 Years
4.6,True,False,False,Scikit-learn,10105, < 5 Years
1.3,True,False,False,PyTorch,53113, < 5 Years
28.9,True,False,True,Scikit-learn,119452,25+ Years
3.2,True,False,True,,72165, < 5 Years
1.5,True,True,True,,722, < 5 Years
0.0,False,False,False,,588, < 5 Years
24.8,True,False,False,Scikit-learn,53908,20-25 Years
4.3,False,False,True,,1853, < 5 Years
0.94,True,False,False,Scikit-learn,592, < 5 Years
10.9,False,True,False,,74478,10-15 Years
0.73,True,False,True,,68518, < 5 Years
0.0,False,False,False,,3284, < 5 Years
1.2,True,False,True,Scikit-learn,2811, < 5 Years
0.79,True,False,True,,24175, < 5 Years
2.9,True,False,True,,68649, < 5 Years
13.2,True,False,False,PyTorch,157994,10-15 Years
19.4,True,True,False,PyTorch,108920,15-20 Years
5.0,True,False,False,Scikit-learn,72464,5-10 Years
5.0,False,False,False,,542,5-10 Years
27.7,False,False,False,PyTorch,265148,25+ Years
3.7,True,False,False,Scikit-learn,31253, < 5 Years
0.62,True,False,False,,188, < 5 Years
4.8,False,False,False,,14324, < 5 Years
7.5,False,False,True,Scikit-learn,27532,5-10 Years
17.0,True,False,True,Scikit-learn,14653,15-20 Years
0.56,True,False,True,,74986, < 5 Years
1.0,True,True,False,TensorFlow,67679, < 5 Years
1.5,True,False,True,Scikit-learn,7476, < 5 Years
0.61,False,True,False,PyTorch,980, < 5 Years
27.8,True,False,False,Scikit-learn,52440,25+ Years
18.0,True,False,False,Scikit-learn,1124154,15-20 Years
5.3,True,True,True,TensorFlow,20963,5-10 Years
2.7,True,False,True,Scikit-learn,880, < 5 Years
1.9,True,False,False,Scikit-learn,69985, < 5 Years
7.3,True,True,True,Scikit-learn,43313,5-10 Years
0.74,True,False,False,,55877, < 5 Years
5.2,True,False,False,PyTorch,23952,5-10 Years
2.7,True,False,False,Keras,59474, < 5 Years
3.3,False,False,False,,60673, < 5 Years
4.2,True,False,False,TensorFlow,61444, < 5 Years
7.3,False,False,False,,15818,5-10 Years
26.7,True,False,True,PyTorch,5294,25+ Years
3.0,True,False,False,Keras,61739, < 5 Years
1.5,True,False,False,TensorFlow,59459, < 5 Years
1.8,True,False,False,Keras,52566, < 5 Years
0.39,True,False,True,,725, < 5 Years
24.4,True,False,False,PyTorch,40701,20-25 Years
4.6,True,False,True,Scikit-learn,21653, < 5 Years
11.8,True,False,False,Scikit-learn,39070,10-15 Years
7.6,True,False,True,Scikit-learn,100216,5-10 Years
1.8,True,False,True,,4221, < 5 Years
2.0,False,False,False,,4750, < 5 Years
13.5,True,False,True,,13006,10-15 Years
23.7,False,False,True,,59748,20-25 Years
9.3,False,False,False,,5700,5-10 Years
2.3,True,False,False,,520, < 5 Years
3.9,True,False,True,Scikit-learn,72442, < 5 Years
0.59,True,False,True,Scikit-learn,205, < 5 Years
0.88,True,False,False,,5013, < 5 Years
2.7,True,False,False,,63111, < 5 Years
2.2,True,False,False,TensorFlow,66359, < 5 Years
1.9,True,False,True,,311, < 5 Years
8.0,True,False,True,PyTorch,95858,5-10 Years
11.7,True,True,True,Scikit-learn,40912,10-15 Years
8.8,True,True,True,Scikit-learn,73119,5-10 Years
19.7,True,False,True,,108964,15-20 Years
1.1,True,False,True,,62644, < 5 Years
2.1,True,True,True,,143, < 5 Years
0.69,True,False,False,,73419, < 5 Years
0.61,True,False,False,PyTorch,59384, < 5 Years
3.4,True,False,False,PyTorch,74724, < 5 Years
24.5,False,False,True,,22170,20-25 Years
4.4,True,False,False,Scikit-learn,61171, < 5 Years
0.0,False,False,False,,21960, < 5 Years
2.5,True,False,True,Scikit-learn,330, < 5 Years
2.1,True,False,True,Scikit-learn,7431, < 5 Years
2.3,True,False,True,Scikit-learn,32472, < 5 Years
13.8,False,False,True,,29,10-15 Years
0.82,True,False,False,,29408, < 5 Years
3.4,True,False,False,PyTorch,71894, < 5 Years
0.63,True,False,False,Scikit-learn,54392, < 5 Years
4.2,True,False,False,Scikit-learn,89905, < 5 Years
20.9,False,False,True,PyTorch,29062,20-25 Years
3.3,True,False,True,Scikit-learn,227290, < 5 Years
0.61,True,False,False,,58317, < 5 Years
0.57,True,False,True,,52089, < 5 Years
4.3,True,False,False,TensorFlow,57684, < 5 Years
0.34,True,False,False,,66722, < 5 Years
0.82,False,False,False,,70789, < 5 Years
1.5,False,False,True,,58839, < 5 Years
1.2,True,False,False,,66992, < 5 Years
2.7,True,True,True,Scikit-learn,1062, < 5 Years
0.8,True,True,True,Scikit-learn,1693, < 5 Years
0.0,False,False,False,,10200, < 5 Years
0.9,True,False,True,Scikit-learn,994, < 5 Years
5.1,True,False,False,Keras,16066,5-10 Years
2.5,True,False,True,,55032, < 5 Years
3.2,True,True,True,Keras,55135, < 5 Years
2.4,True,False,False,Scikit-learn,54330, < 5 Years
27.9,True,True,True,Keras,88775,25+ Years
9.7,True,False,False,Scikit-learn,1576,5-10 Years
2.0,True,False,True,,50949, < 5 Years
0.33,True,False,True,PyTorch,50996, < 5 Years
3.4,True,False,True,PyTorch,1483578, < 5 Years
2.3,True,False,False,Keras,42143, < 5 Years
4.4,True,False,False,Scikit-learn,57, < 5 Years
2.4,True,False,True,TensorFlow,55254, < 5 Years
1.5,True,False,True,,61572, < 5 Years
0.78,True,False,False,,59790, < 5 Years
2.1,True,True,False,PyTorch,65835, < 5 Years
3.9,True,False,True,Scikit-learn,1196366, < 5 Years
0.35,False,False,False,,7678, < 5 Years
0.94,True,False,False,Scikit-learn,71142, < 5 Years
1.4,True,True,True,PyTorch,13138, < 5 Years
28.8,True,False,False,Keras,89288,25+ Years
20.4,True,True,True,Keras,2300,20-25 Years
0.41,True,False,False,,124, < 5 Years
4.5,True,False,False,Scikit-learn,66652, < 5 Years
0.27,True,True,False,Keras,32345, < 5 Years
0.62,True,False,False,,66425, < 5 Years
3.4,True,False,True,TensorFlow,47316, < 5 Years
2.3,False,False,False,,65946, < 5 Years
0.7,True,False,False,,71142, < 5 Years
0.93,True,False,False,Scikit-learn,57820, < 5 Years
20.6,False,False,False,,61122,20-25 Years
7.9,True,True,True,Scikit-learn,111734,5-10 Years
3.7,True,False,False,TensorFlow,73391, < 5 Years
0.45,True,True,True,TensorFlow,70136, < 5 Years
1.8,True,False,True,,384, < 5 Years
6.5,True,False,False,TensorFlow,70216,5-10 Years
9.6,True,True,False,Scikit-learn,3455,5-10 Years
2.7,True,True,False,Scikit-learn,200, < 5 Years
1.5,True,False,False,Scikit-learn,48552, < 5 Years
2.6,True,False,True,Scikit-learn,970, < 5 Years
4.1,True,False,True,TensorFlow,71233, < 5 Years
1.6,False,False,False,,52606, < 5 Years
1.6,True,False,True,Keras,71920, < 5 Years
0.0,False,False,False,,25787, < 5 Years
0.83,True,False,False,,61025, < 5 Years
0.39,False,True,True,,15093, < 5 Years
0.87,True,True,True,Scikit-learn,10896, < 5 Years
1.3,True,True,False,Scikit-learn,60784, < 5 Years
1.8,True,False,False,,50561, < 5 Years
3.3,True,False,True,TensorFlow,18019, < 5 Years
0.94,True,False,False,,3098, < 5 Years
2.9,True,False,False,Keras,24506, < 5 Years
0.27,True,False,False,Scikit-learn,50329, < 5 Years
6.6,True,False,True,PyTorch,66074,5-10 Years
2.6,True,False,True,Scikit-learn,74821, < 5 Years
13.7,True,False,True,TensorFlow,527,10-15 Years
3.4,True,False,False,,69602, < 5 Years
26.4,True,False,False,PyTorch,27030,25+ Years
1.3,True,False,True,Scikit-learn,18955, < 5 Years
3.6,True,True,True,,70867, < 5 Years
0.79,True,False,False,Scikit-learn,64094, < 5 Years
0.96,True,False,True,,47625, < 5 Years
9.9,True,True,True,TensorFlow,466,5-10 Years
0.52,True,True,False,Scikit-learn,67989, < 5 Years
2.1,False,True,False,,68785, < 5 Years
2.3,True,True,False,PyTorch,59558, < 5 Years
0.24,False,False,False,,2333, < 5 Years
3.5,True,False,False,Keras,566, < 5 Years
6.4,False,True,False,TensorFlow,1749,5-10 Years
0.24,True,True,True,,56202, < 5 Years
9.5,True,True,True,,53771,5-10 Years
5.0,True,False,False,,73226,5-10 Years
0.3,True,False,True,,283, < 5 Years
4.3,True,False,False,TensorFlow,65714, < 5 Years
4.1,True,False,False,TensorFlow,66421, < 5 Years
0.32,True,False,False,PyTorch,65186, < 5 Years
1.7,True,False,False,PyTorch,62436, < 5 Years
0.83,True,True,False,,53798, < 5 Years
2.6,True,True,True,,51964, < 5 Years
7.3,True,False,False,Keras,10947,5-10 Years
6.9,True,False,False,TensorFlow,620,5-10 Years
0.22,True,False,False,,35, < 5 Years
14.2,True,False,True,TensorFlow,188892,10-15 Years
0.62,True,True,False,,762, < 5 Years
3.7,True,True,True,Scikit-learn,51185, < 5 Years
1.2,True,True,True,TensorFlow,53338, < 5 Years
14.0,True,False,True,Scikit-learn,89169,10-15 Years
0.9,True,False,False,Scikit-learn,815, < 5 Years
1.9,False,False,False,,68792, < 5 Years
4.9,True,False,True,PyTorch,69855, < 5 Years
4.5,True,False,False,Scikit-learn,416, < 5 Years
0.0,False,False,False,,23772, < 5 Years
1.8,True,False,False,Scikit-learn,114, < 5 Years
29.8,True,True,True,PyTorch,116618,25+ Years
1.8,True,False,False,Scikit-learn,60616, < 5 Years
2.4,False,False,False,,63420, < 5 Years
0.61,True,False,False,Scikit-learn,52766, < 5 Years
0.74,True,False,True,TensorFlow,3104, < 5 Years
0.94,True,False,True,TensorFlow,70226, < 5 Years
1.0,True,True,True,Scikit-learn,70786, < 5 Years
4.4,True,False,True,TensorFlow,57162, < 5 Years
10.0,True,False,False,,64305,10-15 Years
0.63,True,True,False,,59580, < 5 Years
4.1,True,True,False,Scikit-learn,69555, < 5 Years
0.63,True,True,True,,830, < 5 Years
0.45,True,False,True,,861, < 5 Years
3.4,True,False,False,Scikit-learn,875, < 5 Years
2.9,True,False,True,,63835, < 5 Years
7.6,True,False,False,Scikit-learn,55852,5-10 Years
0.98,False,False,False,,66667, < 5 Years
0.44,True,False,False,,69143, < 5 Years
5.6,True,False,False,TensorFlow,10877,5-10 Years
1.2,True,False,False,,70640, < 5 Years
0.33,True,True,False,,58804, < 5 Years
0.6,True,False,False,,52269, < 5 Years
2.9,True,False,False,Scikit-learn,70097, < 5 Years
9.1,True,False,True,Keras,50909,5-10 Years
11.8,True,False,False,PyTorch,2328,10-15 Years
6.6,True,False,False,Scikit-learn,973,5-10 Years
21.1,True,False,True,,182670,20-25 Years
0.59,True,False,False,,59029, < 5 Years
5.5,True,True,True,PyTorch,6269,5-10 Years
